genre_name,subgenre_name,provider_name,subgenre_percentage
Kultur & Historie,Kunst,SVT1,0.011148663010670407
Kultur & Historie,Litteratur,SVT1,0.01865566131922464
Kultur & Historie,Magasin,SVT1,0.6165068617561922
Kultur & Historie,Religion,SVT1,0.028723016415912732
Dokumentar,Dokumentar,SVT1,0.0417949468678916
Dokumentar,Kriminalprogram,SVT1,0.0778249326418829
Dokumentar,Musik,SVT1,0.15367452903774714
Dokumentar,Raportage,SVT1,0.10734870570869452
Dokumentar,Samfund,SVT1,0.6193568857437839
Reality,Docu-soap,SVT1,0.13154501887746925
Reality,Reality,SVT1,0.8684549811225307
Natur & Videnskab,Miljø,SVT1,0.05558923495603058
Natur & Videnskab,Natur,SVT1,0.8095166288366756
Natur & Videnskab,Teknik,SVT1,0.0402338864835807
Natur & Videnskab,Videnskab,SVT1,0.09466024972371308
Musik,Andet musik,SVT1,0.1204400124190455
Musik,Danseband,SVT1,0.002490173180225716
Musik,Magasin,SVT1,0.002093054653346346
Musik,Opera,SVT1,0.0009443384017161193
Musik,Populærmusik,SVT1,0.8740324213456663
Børn & Ungdom,Blandede bolcher,SVT1,0.023696862468309758
Børn & Ungdom,Børneserier,SVT1,0.006592836185586914
Børn & Ungdom,Skolebørn,SVT1,0.9548629683904681
Børn & Ungdom,Småbørn,SVT1,0.005697122003867713
Børn & Ungdom,Undervisning,SVT1,0.009150210951767532
Kultur & Historie,Arkitektur,DK4,0.0010904666989878038
Kultur & Historie,Film,DK4,0.0016260773608166204
Kultur & Historie,Historie,DK4,0.09612698074091694
Kultur & Historie,Kultur,DK4,0.30921352225626725
Kultur & Historie,Kunst,DK4,0.008889849414826699
Kultur & Historie,Litteratur,DK4,0.11861931413219554
Kultur & Historie,Magasin,DK4,0.42003144866187014
Kultur & Historie,Religion,DK4,0.044402340734119
Livsstil,Kendisser,DK4,0.9991230719158589
Livsstil,Livsstil,DK4,0.0006770955464963652
Livsstil,Sundhed,DK4,0.00019983253764472667
Dokumentar,Musik,DK4,0.023440403650400433
Dokumentar,Raportage,DK4,0.16314508932239066
Dokumentar,Samfund,DK4,0.813414507027209
Nyheder & Aktualitet,Aktuelt,DK4,0.06683379467184887
Nyheder & Aktualitet,Magasin,DK4,0.10646959906205758
Nyheder & Aktualitet,Politik,DK4,0.30195451485672226
Nyheder & Aktualitet,Samfund,DK4,0.5247420914093713
Musik,Andet musik,DK4,0.5766865567722594
Musik,Folkemusik,DK4,0.0012617244084001664
Musik,Jazz,DK4,0.0010794060731017293
Musik,Klassisk,DK4,0.004165092942943418
Musik,Magasin,DK4,0.0023850248954716442
Musik,Opera,DK4,0.005984137282249186
Musik,Populærmusik,DK4,0.40843805762557445
Fritid,Hobby,DK4,0.025955217729814236
Fritid,Hus & Have,DK4,0.474047543751072
Fritid,Madlavning,DK4,0.06379847525038948
Fritid,Motor,DK4,0.04313068087108059
Fritid,Rejseprogram,DK4,0.39306808239764374
Underholdning,Spil og Lotteri,DK4,0.30626642046893837
Underholdning,Talentshow,DK4,0.08521244172822572
Underholdning,Underholdning,DK4,0.6085211378028359
Natur & Videnskab,Miljø,DK4,0.03528243459447284
Natur & Videnskab,Natur,DK4,0.7319043252591646
Natur & Videnskab,Teknik,DK4,0.09690927373254532
Natur & Videnskab,Videnskab,DK4,0.13590396641381727
Sport,Golf,DK4,1.0
Underholdning,Diverse,Das Erste HD,0.01797547084827587
Underholdning,Quiz,Das Erste HD,0.24964943967078923
Underholdning,Spil og Lotteri,Das Erste HD,0.01185049369005444
Underholdning,Talentshow,Das Erste HD,0.10791119429977757
Underholdning,Talkshow,Das Erste HD,0.19324906160674785
Underholdning,Underholdning,Das Erste HD,0.41936433988435506
Serier,Animation,Das Erste HD,0.0009354083612191833
Serier,Drama,Das Erste HD,0.2913631101856492
Serier,Fantasy,Das Erste HD,0.0009988010249351474
Serier,Komedie,Das Erste HD,0.055019726156494836
Serier,Krimi,Das Erste HD,0.5597319216024558
Serier,Miniserie,Das Erste HD,0.015016588454097734
Serier,Romantik,Das Erste HD,0.0028966584362639797
Serier,Sæbeopera,Das Erste HD,0.061964062366234
Serier,Thriller,Das Erste HD,0.011782840626377574
Serier,Ungdom,Das Erste HD,0.0002908827862725833
Reality,Docu-soap,Das Erste HD,0.5808866375572879
Reality,Reality,Das Erste HD,0.41911336244271213
Nyheder & Aktualitet,Aktuelt,Das Erste HD,0.04149047560225394
Nyheder & Aktualitet,Magasin,Das Erste HD,0.20878243930303614
Nyheder & Aktualitet,Nyheder,Das Erste HD,0.5832825181026923
Nyheder & Aktualitet,Politik,Das Erste HD,0.09415665702752743
Nyheder & Aktualitet,Samfund,Das Erste HD,0.006849094679802898
Nyheder & Aktualitet,Vejret,Das Erste HD,0.0183663279856912
Nyheder & Aktualitet,Økonomi,Das Erste HD,0.04707248729899612
Livsstil,Kendisser,Das Erste HD,0.060016704220800236
Livsstil,Livsstil,Das Erste HD,0.9285519093510903
Livsstil,Sundhed,Das Erste HD,0.011431386428109421
Film,Action,Das Erste HD,0.008026008556809093
Film,Animation,Das Erste HD,0.0003254715591197958
Film,Dokumentar,Das Erste HD,0.00046127438949776067
Film,Drama,Das Erste HD,0.27709717580064935
Film,Familiefilm,Das Erste HD,0.013481403581344803
Film,Fantasy,Das Erste HD,0.01956733344924286
Film,Gyser,Das Erste HD,0.00042213149337311955
Film,Komedie,Das Erste HD,0.12908150949632616
Film,Kortfilm,Das Erste HD,0.0004516701925141459
Film,Krig,Das Erste HD,0.004668504884220813
Film,Krimi,Das Erste HD,0.49337201234416883
Film,Musik,Das Erste HD,0.001403695874208976
Film,Romantik,Das Erste HD,0.022042739263643283
Film,Science Fiction,Das Erste HD,0.000773598755642131
Film,Thriller,Das Erste HD,0.02652005110689323
Film,Western,Das Erste HD,0.0023054192523456565
Kultur & Historie,Filosofi,Das Erste HD,0.005921267486270072
Kultur & Historie,Historie,Das Erste HD,0.13973309124743316
Kultur & Historie,Kultur,Das Erste HD,0.14356721938526884
Kultur & Historie,Kunst,Das Erste HD,0.005445269588777067
Kultur & Historie,Litteratur,Das Erste HD,0.017777972626827825
Kultur & Historie,Magasin,Das Erste HD,0.6430467484487159
Kultur & Historie,Religion,Das Erste HD,0.044508431216707174
Sport,Anden sport,Das Erste HD,0.0002959849020127554
Sport,Fodbold,Das Erste HD,0.21578699187267766
Sport,Nyheder,Das Erste HD,0.7794415395046019
Sport,Sportsdokumentar,Das Erste HD,0.0003650052546110909
Sport,Sportsmagasin,Das Erste HD,0.004110478466096506
Natur & Videnskab,Miljø,Das Erste HD,0.0924031672561317
Natur & Videnskab,Natur,Das Erste HD,0.7649503377780669
Natur & Videnskab,Teknik,Das Erste HD,0.07334333871448673
Natur & Videnskab,Videnskab,Das Erste HD,0.06930315625131475
Dokumentar,Kriminalprogram,Das Erste HD,0.04811403995265518
Dokumentar,Musik,Das Erste HD,0.03754610072186605
Dokumentar,Raportage,Das Erste HD,0.23864363236881941
Dokumentar,Samfund,Das Erste HD,0.6756962269566593
Børn & Ungdom,Animation,Das Erste HD,0.1367994634751259
Børn & Ungdom,Blandede bolcher,Das Erste HD,0.5907657673202975
Børn & Ungdom,Børneserier,Das Erste HD,0.12780369907672628
Børn & Ungdom,Familieserie,Das Erste HD,0.12595479340801427
Børn & Ungdom,Skolebørn,Das Erste HD,0.018676276719836005
Humor & Satire,Humor,Das Erste HD,1.0
Musik,Andet musik,Das Erste HD,0.5178664854286632
Musik,Klassisk,Das Erste HD,0.12070835968569224
Musik,Populærmusik,Das Erste HD,0.3614251548856446
Fritid,Hobby,Das Erste HD,0.1092836676217765
Fritid,Hus & Have,Das Erste HD,0.27532951289398283
Fritid,Rejseprogram,Das Erste HD,0.6153868194842407
Nyheder & Aktualitet,Aktuelt,NDR HD,0.020454878173972086
Nyheder & Aktualitet,Magasin,NDR HD,0.6519780045035299
Nyheder & Aktualitet,Nyheder,NDR HD,0.3060481032616291
Nyheder & Aktualitet,Politik,NDR HD,0.017206490562482083
Nyheder & Aktualitet,Økonomi,NDR HD,0.004312523498386782
Dokumentar,Dokumentar,NDR HD,0.0014999200202501191
Dokumentar,Kriminalprogram,NDR HD,0.034498103378136837
Dokumentar,Musik,NDR HD,0.003484342636673747
Dokumentar,Raportage,NDR HD,0.5570521644940832
Dokumentar,Samfund,NDR HD,0.40346546947085604
Underholdning,Diverse,NDR HD,0.004843940229700739
Underholdning,Quiz,NDR HD,0.3873592025538788
Underholdning,Spil og Lotteri,NDR HD,0.05571667483815837
Underholdning,Talentshow,NDR HD,0.004537000135703216
Underholdning,Talkshow,NDR HD,0.4241591063396555
Underholdning,Underholdning,NDR HD,0.12338407590290339
Livsstil,Forbrugerprogram,NDR HD,0.08067999465854282
Livsstil,Kendisser,NDR HD,0.10469904887357873
Livsstil,Livsstil,NDR HD,0.6947545079861575
Livsstil,Mode,NDR HD,0.0002490039464918773
Livsstil,Sundhed,NDR HD,0.1196174445352291
Kultur & Historie,Arkitektur,NDR HD,0.001954619899700985
Kultur & Historie,Filosofi,NDR HD,0.0010777484712265817
Kultur & Historie,Historie,NDR HD,0.1722733878424172
Kultur & Historie,Kultur,NDR HD,0.09198033130455474
Kultur & Historie,Kunst,NDR HD,0.01813797933848369
Kultur & Historie,Magasin,NDR HD,0.7124081376067094
Kultur & Historie,Religion,NDR HD,0.0021677955369073785
Natur & Videnskab,Miljø,NDR HD,0.007765520909096885
Natur & Videnskab,Natur,NDR HD,0.9577424887029863
Natur & Videnskab,Teknik,NDR HD,0.028408112989134152
Natur & Videnskab,Videnskab,NDR HD,0.006083877398782655
Fritid,Hus & Have,NDR HD,0.09716439096047319
Fritid,Madlavning,NDR HD,0.18424159288101036
Fritid,Motor,NDR HD,0.01711967729117558
Fritid,Rejseprogram,NDR HD,0.7014743388673409
Serier,Drama,NDR HD,0.24236641701320888
Serier,Komedie,NDR HD,0.10952952358501718
Serier,Krimi,NDR HD,0.49608717343675135
Serier,Miniserie,NDR HD,0.0037970284023492048
Serier,Sæbeopera,NDR HD,0.13342418347346754
Serier,Thriller,NDR HD,0.014795674089205828
Film,Action,NDR HD,0.020511724369434336
Film,Dokumentar,NDR HD,0.012798006096346464
Film,Drama,NDR HD,0.2647903856020549
Film,Familiefilm,NDR HD,0.003695048502791027
Film,Fantasy,NDR HD,0.0260999603476722
Film,Komedie,NDR HD,0.2386451905056241
Film,Kortfilm,NDR HD,0.0007293873696991332
Film,Krig,NDR HD,0.0028824757155506784
Film,Krimi,NDR HD,0.29222272047777686
Film,Romantik,NDR HD,0.0055839512253107945
Film,Science Fiction,NDR HD,0.005016405094742621
Film,Thriller,NDR HD,0.01751992624348733
Film,Western,NDR HD,0.10950481844950952
Musik,Andet musik,NDR HD,0.530885500259461
Musik,Jazz,NDR HD,0.0008584985806059221
Musik,Klassisk,NDR HD,0.032168770953939066
Musik,Opera,NDR HD,0.00036118759860012466
Musik,Populærmusik,NDR HD,0.4357260426073939
Sport,Cykling,NDR HD,0.02097781266377811
Sport,Esport,NDR HD,0.002854711889900866
Sport,Fodbold,NDR HD,0.38592791704795026
Sport,Generelt,NDR HD,0.13168373912614875
Sport,Håndbold,NDR HD,0.04716551144736884
Sport,Ridning,NDR HD,0.0589048310608308
Sport,Sejlads,NDR HD,0.003956057669462982
Sport,Sportsdokumentar,NDR HD,0.09807275564799689
Sport,Sportsmagasin,NDR HD,0.24632947813082828
Sport,Vandsport,NDR HD,0.004127185315734199
Reality,Docu-soap,NDR HD,0.3712933482995821
Reality,Reality,NDR HD,0.628706651700418
Børn & Ungdom,Animation,NDR HD,0.17686847382977164
Børn & Ungdom,Blandede bolcher,NDR HD,0.048800344151598556
Børn & Ungdom,Børneserier,NDR HD,0.0286100803148921
Børn & Ungdom,Familieserie,NDR HD,0.5304467856692366
Børn & Ungdom,Småbørn,NDR HD,0.2152743160345011
Humor & Satire,Humor,NDR HD,1.0
Underholdning,Quiz,DR 1 Syn,0.047945494575560514
Underholdning,Talkshow,DR 1 Syn,0.009588532997366832
Underholdning,Underholdning,DR 1 Syn,0.9424659724270726
Nyheder & Aktualitet,Aktuelt,DR 1 Syn,0.025565010136979583
Nyheder & Aktualitet,Magasin,DR 1 Syn,0.7990876891036189
Nyheder & Aktualitet,Nyheder,DR 1 Syn,0.04298486825725102
Nyheder & Aktualitet,Politik,DR 1 Syn,0.05861474055997014
Nyheder & Aktualitet,Samfund,DR 1 Syn,0.001950906699384944
Nyheder & Aktualitet,Vejret,DR 1 Syn,0.07179678524279542
Reality,Docu-soap,DR 1 Syn,0.1399561646912585
Reality,Reality,DR 1 Syn,0.8600438353087415
Fritid,Antikviteter,DR 1 Syn,0.2042610485278393
Fritid,Hobby,DR 1 Syn,0.04164598618382809
Fritid,Hus & Have,DR 1 Syn,0.4810766339834569
Fritid,Madlavning,DR 1 Syn,0.1983670304500395
Fritid,Rejseprogram,DR 1 Syn,0.0746493008548362
Serier,Action,DR 1 Syn,0.00512844758215542
Serier,Drama,DR 1 Syn,0.17033029879498543
Serier,Komedie,DR 1 Syn,0.006667060800527975
Serier,Krimi,DR 1 Syn,0.7743476046631532
Serier,Miniserie,DR 1 Syn,0.021464711365072102
Serier,Romantik,DR 1 Syn,0.002515673399630859
Serier,Thriller,DR 1 Syn,0.019546203394474958
Film,Action,DR 1 Syn,0.2148539277823261
Film,Animation,DR 1 Syn,0.009460721131817396
Film,Dokumentar,DR 1 Syn,0.006893870959483683
Film,Drama,DR 1 Syn,0.18812221822249414
Film,Familiefilm,DR 1 Syn,0.035835851159262265
Film,Fantasy,DR 1 Syn,0.050702997201177206
Film,Gyser,DR 1 Syn,0.003992907071455404
Film,Komedie,DR 1 Syn,0.22299465156824463
Film,Kortfilm,DR 1 Syn,0.0011379197385187922
Film,Krig,DR 1 Syn,0.021872301163154598
Film,Krimi,DR 1 Syn,0.08473897072077131
Film,Science Fiction,DR 1 Syn,0.007457606220209935
Film,Thriller,DR 1 Syn,0.1251006390218697
Film,Western,DR 1 Syn,0.026835418039214867
Dokumentar,Kriminalprogram,DR 1 Syn,0.032004396096944575
Dokumentar,Raportage,DR 1 Syn,0.3427366589789837
Dokumentar,Samfund,DR 1 Syn,0.6252589449240717
Musik,Andet musik,DR 1 Syn,0.5886384916280704
Musik,Klassisk,DR 1 Syn,0.030788604562394448
Musik,Populærmusik,DR 1 Syn,0.3805729038095352
Natur & Videnskab,Natur,DR 1 Syn,0.9811806150070593
Natur & Videnskab,Videnskab,DR 1 Syn,0.018819384992940627
Sport,Cykling,DR 1 Syn,0.010855796732195756
Sport,EM,DR 1 Syn,0.009165102855869528
Sport,Fodbold,DR 1 Syn,0.48105450396958804
Sport,Generelt,DR 1 Syn,0.11384940849331252
Sport,Håndbold,DR 1 Syn,0.14964342613209808
Sport,Sportsdokumentar,DR 1 Syn,0.004397401693861322
Sport,Sportsmagasin,DR 1 Syn,0.2167766844840147
Sport,Tennis,DR 1 Syn,0.005908259643901249
Sport,VM,DR 1 Syn,0.008349415995158808
Livsstil,Forbrugerprogram,DR 1 Syn,0.11799170307827242
Livsstil,Kendisser,DR 1 Syn,0.009143383424523166
Livsstil,Livsstil,DR 1 Syn,0.8719066549723635
Livsstil,Sundhed,DR 1 Syn,0.0009582585248408559
Kultur & Historie,Arkitektur,DR 1 Syn,0.03278430572034889
Kultur & Historie,Historie,DR 1 Syn,0.018193184572791874
Kultur & Historie,Kultur,DR 1 Syn,0.29795167196131717
Kultur & Historie,Kunst,DR 1 Syn,0.0035520938322637714
Kultur & Historie,Magasin,DR 1 Syn,0.49448633384791385
Kultur & Historie,Religion,DR 1 Syn,0.15303241006536447
Børn & Ungdom,Animation,DR 1 Syn,0.5992488281455733
Børn & Ungdom,Familieserie,DR 1 Syn,0.3518246036761995
Børn & Ungdom,Skolebørn,DR 1 Syn,0.04892656817822721
Humor & Satire,Humor,DR 1 Syn,1.0
Film,Action,V Film Family,0.0453080149574206
Film,Animation,V Film Family,0.37768425271591893
Film,Drama,V Film Family,0.0529973679334521
Film,Familiefilm,V Film Family,0.08671136932565623
Film,Fantasy,V Film Family,0.022569922302862342
Film,Gyser,V Film Family,0.0008568952673296216
Film,Komedie,V Film Family,0.3519711635117894
Film,Krimi,V Film Family,0.0005156842130368837
Film,Musical,V Film Family,0.02887652535988133
Film,Romantik,V Film Family,0.007895340170016788
Film,Science Fiction,V Film Family,0.024613464242635726
Børn & Ungdom,Animation,V Film Family,0.5894187165040539
Børn & Ungdom,Blandede bolcher,V Film Family,0.41058128349594614
Reality,Docu-soap,Kanal 4,0.2807227657989113
Reality,Reality,Kanal 4,0.7192772342010887
Film,Action,Kanal 4,0.005428912869991839
Film,Animation,Kanal 4,0.013970807609048858
Film,Drama,Kanal 4,0.35880459564469713
Film,Familiefilm,Kanal 4,0.020949236633344505
Film,Fantasy,Kanal 4,0.05226296568223134
Film,Gyser,Kanal 4,0.0004257965633539195
Film,Komedie,Kanal 4,0.31504927575235964
Film,Krimi,Kanal 4,0.0025963009951872128
Film,Musical,Kanal 4,0.01581276055903927
Film,Romantik,Kanal 4,0.196510207224891
Film,Thriller,Kanal 4,0.01818914046585529
Serier,Drama,Kanal 4,0.9532926978207659
Serier,Komedie,Kanal 4,0.03108831545042048
Serier,Krimi,Kanal 4,0.015618986728813605
Dokumentar,Kriminalprogram,Kanal 4,0.5544884865400557
Dokumentar,Raportage,Kanal 4,0.03675039832644468
Dokumentar,Samfund,Kanal 4,0.40876111513349966
Fritid,Hus & Have,Kanal 4,0.9915720930265293
Fritid,Madlavning,Kanal 4,0.008427906973470704
Nyheder & Aktualitet,Aktuelt,Kanal 4,0.07840815533012473
Nyheder & Aktualitet,Samfund,Kanal 4,0.9215918446698753
Underholdning,Talkshow,Kanal 4,0.016942305203734628
Underholdning,Underholdning,Kanal 4,0.9830576947962654
Livsstil,Livsstil,Kanal 4,0.5433235238428104
Livsstil,Mode,Kanal 4,0.005860506894617199
Livsstil,Shopping,Kanal 4,0.4508159692625725
Humor & Satire,Humor,Kanal 4,1.0
Film,Action,C More Stars HD,0.22502215559399327
Film,Animation,C More Stars HD,0.005230017095232308
Film,Dokumentar,C More Stars HD,0.017789320835576914
Film,Drama,C More Stars HD,0.24159151377105262
Film,Familiefilm,C More Stars HD,0.013855832288998289
Film,Fantasy,C More Stars HD,0.03228083254117578
Film,Gyser,C More Stars HD,0.0412258804236774
Film,Komedie,C More Stars HD,0.16688549268517153
Film,Krig,C More Stars HD,0.0011768282988298484
Film,Krimi,C More Stars HD,0.06450921216388943
Film,Musical,C More Stars HD,0.010463588692265165
Film,Musik,C More Stars HD,0.0004677532234287781
Film,Romantik,C More Stars HD,0.005373061775800279
Film,Science Fiction,C More Stars HD,0.042271192155887
Film,Thriller,C More Stars HD,0.13185731845502138
Underholdning,Underholdning,C More Stars HD,1.0
Livsstil,Kendisser,C More Stars HD,1.0
Kultur & Historie,Film,C More Stars HD,0.07319142125480153
Kultur & Historie,Historie,C More Stars HD,0.2959346991037132
Kultur & Historie,Kunst,C More Stars HD,0.1522407170294494
Kultur & Historie,Magasin,C More Stars HD,0.47863316261203587
Dokumentar,Musik,C More Stars HD,0.314616019818332
Dokumentar,Samfund,C More Stars HD,0.685383980181668
Børn & Ungdom,Animation,C More Stars HD,1.0
Reality,Docu-soap,Kanal 5,0.44152529580713606
Reality,Reality,Kanal 5,0.5584747041928639
Serier,Action,Kanal 5,0.0020512070704211145
Serier,Drama,Kanal 5,0.01391844573364201
Serier,Komedie,Kanal 5,0.18102043636352227
Serier,Krimi,Kanal 5,0.7917159229922532
Serier,Thriller,Kanal 5,0.011293987840161392
Film,Action,Kanal 5,0.36974648862656717
Film,Animation,Kanal 5,0.07548438908852434
Film,Dokumentar,Kanal 5,0.0062354699922653155
Film,Drama,Kanal 5,0.1122664223837363
Film,Familiefilm,Kanal 5,0.014070712980879842
Film,Fantasy,Kanal 5,0.1332377252880861
Film,Gyser,Kanal 5,0.009380642301116793
Film,Komedie,Kanal 5,0.16002719964478168
Film,Krimi,Kanal 5,0.009140644573468438
Film,Musical,Kanal 5,0.005261418374701658
Film,Romantik,Kanal 5,0.005134760284594607
Film,Science Fiction,Kanal 5,0.04612570253532272
Film,Thriller,Kanal 5,0.05288079777433794
Film,Western,Kanal 5,0.0010076261516170956
Fritid,Hus & Have,Kanal 5,0.6284529238615892
Fritid,Motor,Kanal 5,0.37154707613841076
Dokumentar,Kriminalprogram,Kanal 5,0.2886383487778572
Dokumentar,Samfund,Kanal 5,0.7113616512221428
Sport,Cykling,Kanal 5,0.8100067570955022
Sport,Sportsdokumentar,Kanal 5,0.020254490029036655
Sport,Sportsmagasin,Kanal 5,0.15434907669196657
Sport,Tennis,Kanal 5,0.015389676183494589
Livsstil,Kendisser,Kanal 5,0.018722751216226463
Livsstil,Livsstil,Kanal 5,0.978150985993335
Livsstil,Mode,Kanal 5,0.0031262627904384867
Underholdning,Talkshow,Kanal 5,0.00918345625422963
Underholdning,Underholdning,Kanal 5,0.9908165437457703
Nyheder & Aktualitet,Aktuelt,Kanal 5,0.2058112732862727
Nyheder & Aktualitet,Samfund,Kanal 5,0.7941887267137273
Reality,Docu-soap,TV3 HD Danmark,0.0013570717527723636
Reality,Reality,TV3 HD Danmark,0.9986429282472277
Underholdning,Talentshow,TV3 HD Danmark,0.005035419515343285
Underholdning,Underholdning,TV3 HD Danmark,0.9949645804846567
Serier,Action,TV3 HD Danmark,0.047861872548515844
Serier,Drama,TV3 HD Danmark,0.1754829911978787
Serier,Fantasy,TV3 HD Danmark,0.01933229562884932
Serier,Komedie,TV3 HD Danmark,0.035415445280273336
Serier,Krimi,TV3 HD Danmark,0.6285251569223917
Serier,Science Fiction,TV3 HD Danmark,0.034604449450785606
Serier,Thriller,TV3 HD Danmark,0.05877778897130548
Film,Action,TV3 HD Danmark,0.39051347169326767
Film,Animation,TV3 HD Danmark,0.017519397395007116
Film,Dokumentar,TV3 HD Danmark,0.0006986565813680098
Film,Drama,TV3 HD Danmark,0.09312019724395028
Film,Familiefilm,TV3 HD Danmark,0.024601519052358776
Film,Fantasy,TV3 HD Danmark,0.11670947578219772
Film,Gyser,TV3 HD Danmark,0.01563326622959715
Film,Komedie,TV3 HD Danmark,0.19393536784011722
Film,Krig,TV3 HD Danmark,0.001932618119056342
Film,Krimi,TV3 HD Danmark,0.027896121059070675
Film,Musical,TV3 HD Danmark,0.011804967014638965
Film,Romantik,TV3 HD Danmark,0.01807178543079082
Film,Science Fiction,TV3 HD Danmark,0.02439087636695793
Film,Thriller,TV3 HD Danmark,0.059598890946155204
Film,Western,TV3 HD Danmark,0.0035733892454661484
Fritid,Hobby,TV3 HD Danmark,0.14016936143872458
Fritid,Madlavning,TV3 HD Danmark,0.855643682413648
Fritid,Rejseprogram,TV3 HD Danmark,0.00418695614762744
Dokumentar,Dokumentar,TV3 HD Danmark,0.1250606364272996
Dokumentar,Kriminalprogram,TV3 HD Danmark,0.22655794728717032
Dokumentar,Musik,TV3 HD Danmark,0.04127711106875133
Dokumentar,Raportage,TV3 HD Danmark,0.135752273196504
Dokumentar,Samfund,TV3 HD Danmark,0.47135203202027476
Nyheder & Aktualitet,Økonomi,TV3 HD Danmark,1.0
Livsstil,Kendisser,TV3 HD Danmark,0.010611107268799547
Livsstil,Livsstil,TV3 HD Danmark,0.9893888927312005
Kultur & Historie,Historie,TV3 HD Danmark,0.7393433793697967
Kultur & Historie,Magasin,TV3 HD Danmark,0.26065662063020334
Fritid,Hobby,CANAL9 HD,0.0008195802586640602
Fritid,Hus & Have,CANAL9 HD,0.0005405249161281296
Fritid,Madlavning,CANAL9 HD,0.9979631281025212
Fritid,Motor,CANAL9 HD,0.0006767667226866048
Livsstil,Livsstil,CANAL9 HD,1.0
Kultur & Historie,Historie,CANAL9 HD,1.0
Dokumentar,Samfund,CANAL9 HD,1.0
Serier,Komedie,CANAL9 HD,0.44103029757668943
Serier,Krimi,CANAL9 HD,0.5589697024233106
Underholdning,Underholdning,CANAL9 HD,1.0
Reality,Docu-soap,CANAL9 HD,0.7876961626745359
Reality,Reality,CANAL9 HD,0.21230383732546407
Natur & Videnskab,Teknik,CANAL9 HD,1.0
Sport,Fodbold,CANAL9 HD,0.8656116480944873
Sport,Motorcykelsport,CANAL9 HD,0.00813578121873778
Sport,Sejlads,CANAL9 HD,0.00017698340479030723
Sport,Sportsmagasin,CANAL9 HD,0.12607558728198465
Film,Thriller,CANAL9 HD,1.0
Serier,Action,TV4 Sverige HD,0.08803224708336428
Serier,Drama,TV4 Sverige HD,0.24771784965609908
Serier,Komedie,TV4 Sverige HD,0.03620257748052589
Serier,Krimi,TV4 Sverige HD,0.5127317936700372
Serier,Miniserie,TV4 Sverige HD,0.0051634981364729465
Serier,Sæbeopera,TV4 Sverige HD,0.04254342195944309
Serier,Thriller,TV4 Sverige HD,0.06760861201405756
Livsstil,Kendisser,TV4 Sverige HD,0.013586363108185177
Livsstil,Livsstil,TV4 Sverige HD,0.9816840612987117
Livsstil,Sundhed,TV4 Sverige HD,0.0047295755931031766
Underholdning,Diverse,TV4 Sverige HD,0.0046850770890724406
Underholdning,Quiz,TV4 Sverige HD,0.030453001078970865
Underholdning,Spil og Lotteri,TV4 Sverige HD,0.19506758308287128
Underholdning,Talentshow,TV4 Sverige HD,0.1903093016642821
Underholdning,Talkshow,TV4 Sverige HD,0.1545070978967656
Underholdning,Underholdning,TV4 Sverige HD,0.4249779391880377
Nyheder & Aktualitet,Aktuelt,TV4 Sverige HD,0.014718265711071146
Nyheder & Aktualitet,Magasin,TV4 Sverige HD,0.7744404470214068
Nyheder & Aktualitet,Nyheder,TV4 Sverige HD,0.1284863583847651
Nyheder & Aktualitet,Politik,TV4 Sverige HD,0.02102759513384733
Nyheder & Aktualitet,Vejret,TV4 Sverige HD,0.05393069464491269
Nyheder & Aktualitet,Økonomi,TV4 Sverige HD,0.007396639103996954
Fritid,Antikviteter,TV4 Sverige HD,0.274187140921339
Fritid,Hobby,TV4 Sverige HD,0.012902244999685168
Fritid,Hus & Have,TV4 Sverige HD,0.5379631098639798
Fritid,Madlavning,TV4 Sverige HD,0.174947504214996
Film,Action,TV4 Sverige HD,0.35079131899753163
Film,Animation,TV4 Sverige HD,0.0018617743707809034
Film,Dokumentar,TV4 Sverige HD,0.0059800654998191155
Film,Drama,TV4 Sverige HD,0.13195585653041686
Film,Familiefilm,TV4 Sverige HD,0.0026952689516337425
Film,Fantasy,TV4 Sverige HD,0.025796456358884376
Film,Gyser,TV4 Sverige HD,0.011576020950590274
Film,Komedie,TV4 Sverige HD,0.2553772522868949
Film,Krig,TV4 Sverige HD,0.010557335259895112
Film,Krimi,TV4 Sverige HD,0.01734938071723717
Film,Musical,TV4 Sverige HD,0.002619208317234217
Film,Romantik,TV4 Sverige HD,0.011502325194358377
Film,Science Fiction,TV4 Sverige HD,0.022004614550237857
Film,Thriller,TV4 Sverige HD,0.14211791105658603
Film,Western,TV4 Sverige HD,0.007815210957899478
Dokumentar,Dokumentar,TV4 Sverige HD,0.009803438236827246
Dokumentar,Musik,TV4 Sverige HD,0.17847825186698507
Dokumentar,Samfund,TV4 Sverige HD,0.8117183098961877
Sport,Anden sport,TV4 Sverige HD,0.004363688231642515
Sport,Fodbold,TV4 Sverige HD,0.7793454969895554
Sport,Generelt,TV4 Sverige HD,0.004575474067184044
Sport,Hestevæddeløb,TV4 Sverige HD,0.05505381031687517
Sport,Ishockey,TV4 Sverige HD,0.10136101830776247
Sport,Nyheder,TV4 Sverige HD,0.01912890971076829
Sport,Sportsdokumentar,TV4 Sverige HD,0.004153248407387392
Sport,Sportsmagasin,TV4 Sverige HD,0.03201835396882477
Musik,Andet musik,TV4 Sverige HD,0.5662395078734502
Musik,Populærmusik,TV4 Sverige HD,0.4337604921265498
